Date,Open,High,Low,Close,Adj Close,Volume
20-10-2020,59251,60347.30078,59251,59927.35156,59583.80469,14375
21-10-2020,60000,61599,60000,61042.44922,60692.51172,32354
22-10-2020,61042.44922,62442.60156,60834.64844,62250.35156,61893.49609,24154
23-10-2020,62250,63985,62130.69922,63619.10156,63254.39063,31802
26-10-2020,63800,64319.89844,62863.94922,63280.44922,62917.67969,30884
27-10-2020,64546,69608.45313,63502.10156,68202.60156,67811.64063,88721
28-10-2020,68202.60156,68202.60156,65360.05078,66844.54688,66461.33594,46839
29-10-2020,66000,68917.45313,65160.89844,67298.35156,66912.54688,50267
30-10-2020,67748,68450,64600.05078,65303.25,64928.88672,51521
02-11-2020,65500,66637.20313,64760.05078,66226.04688,65846.39844,32674
03-11-2020,66645,67999,66567.64844,67676.25,67288.28125,29445
04-11-2020,67320.25,69250,67223.5,68449.85156,68057.44531,33722
05-11-2020,69000,69890.10156,68208.04688,68568.5,68175.42188,32905
06-11-2020,69250,69900,68139.85156,68516.85156,68124.07031,47996
09-11-2020,69100,70325.70313,68665.60156,69841.04688,69440.65625,36658
10-11-2020,70444,70736.29688,68973.95313,69367,68969.35156,36190
11-11-2020,69480,70490,67919.14844,68589.14844,68195.94531,43328
12-11-2020,68999,69579.75,68650,69386.89844,68989.125,20708
13-11-2020,69500,72499,69450,71826.20313,71414.4375,48897
14-11-2020,72225,72490,71001.25,71926,71513.67969,5247
17-11-2020,72288,74650,71926,74095.45313,73670.66406,48299
18-11-2020,74095.45313,75400,72374.29688,75041,74613.82813,62263
19-11-2020,74500,77399,74106.95313,76831.35156,76393.98438,64112
20-11-2020,76959,79500,76800,79069.39844,78619.30469,80370
23-11-2020,81160,81249.39844,79200.04688,80114.5,79658.4375,60161
24-11-2020,80300,80950,79100.54688,79840.14844,79385.64844,56578
25-11-2020,80800,80800,75653,76311.75,75877.35938,52953
26-11-2020,77000,77543.95313,74305.25,75820.04688,75388.42969,77903
27-11-2020,76500,79228.95313,75300,77738.64844,77296.125,281075
01-12-2020,79400,80102.35156,77777.5,79564.29688,79111.375,57627
02-12-2020,79800,80000,78631.95313,79781.25,79327.10938,38286
03-12-2020,79773.29688,79800,78500,78894.64844,78445.54688,28657
04-12-2020,79399.95313,79600,78200,78698.14844,78250.15625,35870
07-12-2020,77887.29688,79995,77887.29688,79527.64844,79074.9375,25469
08-12-2020,79600,79984.29688,78862.79688,79161.79688,78711.16406,23532
09-12-2020,79495,79600.79688,78000.04688,78371.29688,77925.17188,18683
10-12-2020,78499,78745.35156,77350.10156,77615.20313,77173.375,22452
11-12-2020,77990,78396.70313,77300,77878.35156,77435.03125,20832
14-12-2020,78400,78400,77300,77547.64844,77106.19531,15865
15-12-2020,77547.64844,77800,76800,77286.35156,76846.38281,14509
16-12-2020,77383,79180.39844,77380,78618.85156,78171.32813,29876
17-12-2020,78625,79166.29688,77000,77291.14844,76851.16406,19833
18-12-2020,77900,78190,76850,77571.54688,77129.96875,34069
21-12-2020,77638,77793.14844,74545.45313,75277.70313,74849.17188,24201
22-12-2020,75477,76709.85156,73777.75,76096.35156,75663.17188,27697
23-12-2020,76000,76850,75406.39844,75854.85156,75423.04688,15368
24-12-2020,76400,76549.95313,75550,75892.35156,75460.33594,14445
28-12-2020,76100,76840.20313,75008.85156,75366.70313,74937.6875,18088
29-12-2020,75899,76000,74860,75677.54688,75246.74219,14694
30-12-2020,75561.04688,77672.75,75300,76925.10156,76487.21094,16171
31-12-2020,76600,77339.95313,75310.14844,75750.45313,75319.25,28028
01-01-2021,76000,76334.35156,75550,76021.64844,75588.89063,13254
04-01-2021,76200.64844,78900,75900,78402.20313,77955.91406,28145
05-01-2021,77800,79373,77700,79053,78603.00781,25539
06-01-2021,79053,79800,77619.20313,78752.25,78303.9375,30427
07-01-2021,79500,79500,77000,77332.60156,76892.38281,21765
08-01-2021,77780,81399,77600,80602.10156,80143.27344,31729
11-01-2021,80700,83000,80500,82507.89844,82038.23438,48475
12-01-2021,82400,87000,81712.39844,85746.89844,85258.78125,87936
13-01-2021,86200,87399.95313,85300,85642.29688,85154.77344,57619
14-01-2021,86300,89938.10156,85785,88749.64844,88244.4375,55671
15-01-2021,89150,89823.89844,86401.29688,87551.75,87053.375,57495
18-01-2021,87800,88165.60156,85111.25,85661.85156,85174.22656,30785
19-01-2021,86150,88005.70313,86150,87197.54688,86701.17969,21305
20-01-2021,87800,94120.14844,87600.60156,93081.5,92551.64063,80494
21-01-2021,93600,96479.70313,90602,91712.89844,91190.83594,111415
22-01-2021,92444,94345.95313,91420,92305.95313,91780.50781,90867
25-01-2021,93879.95313,93879.95313,89205.10156,89638.35156,89128.09375,60275
27-01-2021,90100,90177.25,87510,88577.75,88073.51563,58528
28-01-2021,88100,89411.60156,87122.75,87487.70313,86989.67188,51944
29-01-2021,88499.10156,89388,83455.70313,84069.14844,83590.58594,56240
01-02-2021,84888,88798.60156,83900.04688,88133.64844,87631.94531,46017
02-02-2021,89450,91949.89844,88926.85156,90745.95313,90229.39063,51519
03-02-2021,91583.20313,93278.35156,89500.04688,89963.5,89451.38281,44550
04-02-2021,90999.89844,93780,89964,92181.95313,91657.21875,63583
05-02-2021,93318.29688,93566.95313,90272.14844,90693.04688,90176.78125,49120
08-02-2021,92249.89844,92551.25,90000,90870.75,90353.46094,36568
09-02-2021,91495,94699,90400,93597.89844,93065.10156,69603
10-02-2021,93852,97880.79688,92750,96973.85156,96421.83594,72305
11-02-2021,96770,98599.95313,89120,90084.70313,89571.89844,182954
12-02-2021,92000,93480,90085,91278.04688,90758.45313,138059
15-02-2021,92373.39844,92450,90000,90643.89844,90127.90625,54272
16-02-2021,91499,91550,89003.79688,89575.35156,89065.45313,58998
17-02-2021,90999.89844,90999.89844,88811,89184.5,88679.78906,39383
18-02-2021,89500,90000,88350,88881.35156,88378.35938,36398
19-02-2021,88160,89369.85156,87000,88120.10156,87621.41406,34825
22-02-2021,88800,88800,86226,86921.29688,86429.38281,33729
23-02-2021,87293.60156,88105.04688,85800,87558.5,87063,37383
24-02-2021,88100,88600,86850,87979.64844,87481.75,13773
25-02-2021,88200,88600,87362.85156,87622.79688,87126.91406,22420
26-02-2021,86900,87320,83803.54688,84498.14844,84019.95313,46327
01-03-2021,85200,89864,85152.04688,89025.45313,88521.64063,48753
02-03-2021,90148.75,90274,88446.95313,89680.39844,89172.86719,34837
03-03-2021,89680,89950,88480,89097.10156,88592.89844,22137
04-03-2021,88200,90801,88097.70313,89773.54688,89265.50781,29437
05-03-2021,89699.89844,89699.89844,88005,88661.75,88160,27911
08-03-2021,88661.75,89484.95313,87202.04688,87564.54688,87069.01563,21119
09-03-2021,88398.39844,89505.5,88000,89067.70313,88563.65625,24443
10-03-2021,89702.75,89703,88379.45313,88684.10156,88182.23438,16992
12-03-2021,88800,90300,88200,88775.35156,88272.95313,25808
15-03-2021,89200,89490.5,87000,87673.54688,87177.38281,22657
16-03-2021,87900,88479.85156,86500,86819,86327.67969,22685
17-03-2021,87328.54688,87328.54688,85246.25,85609,85124.53125,18541
18-03-2021,86025.20313,86348.25,83000.04688,83206.25,82735.375,30104
19-03-2021,82900,84920.95313,80605.79688,84539.79688,84061.375,63106
22-03-2021,84500,85499,82421.10156,83722.79688,83249,27406
23-03-2021,83999.89844,84999.95313,83600,84615.10156,84136.25,26061
24-03-2021,83870,84345.39844,81800,82341.70313,81875.72656,25865
25-03-2021,82300,82993,80702.70313,81751.20313,81288.55469,33840
26-03-2021,82749.39844,82749.39844,81800,82009.45313,81545.35156,17694
30-03-2021,82511,83946,81325.04688,83185.29688,82714.53906,34009
31-03-2021,82711.39844,83525.75,81950,82259.45313,81793.92969,17739
01-04-2021,83148,83449.95313,82200,83133.10156,82662.63281,19973
05-04-2021,82310,83269.10156,81262.60156,81520.89844,81059.55469,19060
06-04-2021,82139.75,82500,81211.10156,82245.54688,81780.09375,18062
07-04-2021,81770,83950,81684.75,83672.60156,83199.09375,16887
08-04-2021,83900,84492.14844,82500,82983.10156,82513.48438,19674
09-04-2021,82908.35156,83287.45313,81750,81888.14844,81424.71875,14917
12-04-2021,81300,81400,78900,79227.85156,78779.5,24417
13-04-2021,79500,83100,79300,82671.60156,82203.75,30804
15-04-2021,81700,82449.95313,80500,80980.5,80522.21094,33546
16-04-2021,81410,81981.04688,80980.5,81366,80905.53125,23199
19-04-2021,79205,80399,78813,79231.39844,78783.01563,26801
20-04-2021,80399.95313,80650.10156,78699.54688,79339.79688,78890.79688,27667
22-04-2021,79100,79100,77634.35156,78308,77864.84375,41067
23-04-2021,78280,78881,77800,78214.14844,77771.52344,17859
26-04-2021,78550,79296.39844,77484.5,77687.54688,77247.89844,16483
27-04-2021,77900,78472.89844,77700,78010.39844,77568.92188,13283
28-04-2021,78390,79300,77850,78060.79688,77619.03125,23446
29-04-2021,78600,79100,77505,77656.89844,77217.42969,18240
